thickness,energy,transmission
379,11000,1.86515e-29
379,13000,0.0
379,15000,0.0
379,17000,1.20523e-37
380,7000,0.0
380,9000,0.0
380,11000,1.56644e-29
380,13000,0.0
380,15000,0.0
380,17000,9.63071e-38
381,7000,0.0
381,9000,0.0
381,11000,1.31555e-29
381,13000,0.0
381,15000,0.0
381,17000,7.69569e-38
382,7000,0.0
382,9000,0.0
382,11000,1.10485e-29
382,13000,0.0
382,15000,0.0
382,17000,6.14946e-38
383,7000,0.0
383,9000,0.0
383,11000,9.27899e-30
383,13000,0.0
383,15000,0.0
383,17000,4.9139e-38
384,7000,0.0
384,9000,0.0
384,11000,7.79292e-30
384,13000,0.0
384,15000,0.0
384,17000,3.92656e-38
385,7000,0.0
385,9000,0.0
385,11000,6.54479e-30
385,13000,0.0
385,15000,0.0
385,17000,3.13763e-38
386,7000,0.0
386,9000,0.0
386,11000,5.49661e-30
386,13000,0.0
386,15000,0.0
386,17000,2.50721e-38
387,7000,0.0
387,9000,0.0
387,11000,4.61627e-30
387,13000,0.0
387,15000,0.0
387,17000,2.00346e-38
388,7000,0.0
388,9000,0.0
388,11000,3.87692e-30
388,13000,0.0
388,15000,0.0
388,17000,1.60092e-38
389,7000,0.0
389,9000,0.0
389,11000,3.25599e-30
389,13000,0.0
389,15000,0.0
389,17000,1.27926e-38
390,7000,0.0
390,9000,0.0
390,11000,2.73453e-30
390,13000,0.0
390,15000,0.0
390,17000,1.02222e-38
391,7000,0.0
391,9000,0.0
391,11000,2.29656e-30
391,13000,0.0
391,15000,0.0
391,17000,8.16833e-39
392,7000,0.0
392,9000,0.0
392,11000,1.92876e-30
392,13000,0.0
392,15000,0.0
392,17000,6.52713e-39
393,7000,0.0
393,9000,0.0
393,11000,1.61984e-30
393,13000,0.0
393,15000,0.0
393,17000,5.21569e-39
394,7000,0.0
394,9000,0.0
394,11000,1.36041e-30
394,13000,0.0
394,15000,0.0
394,17000,4.16771e-39
395,7000,0.0
395,9000,0.0
395,11000,1.14253e-30
395,13000,0.0
395,15000,0.0
395,17000,3.33033e-39
396,7000,0.0
396,9000,0.0
396,11000,9.59543e-31
396,13000,0.0
396,15000,0.0
396,17000,2.66119e-39
397,7000,0.0
397,9000,0.0
397,11000,8.05868e-31
397,13000,0.0
397,15000,0.0
397,17000,2.1265e-39
398,7000,0.0
398,9000,0.0
398,11000,6.76799e-31
398,13000,0.0
398,15000,0.0
398,17000,1.69923e-39
399,7000,0.0
399,9000,0.0
399,11000,5.68402e-31
399,13000,0.0
399,15000,0.0
399,17000,1.35783e-39
